Tiempo_ms	Voltaje_V
1490	2.17583
1492	2.14844
1493	2.17502
1535	2.17341
1537	2.17664
1538	2.17019
1539	2.17583
1540	2.17502
1541	2.17583
1543	2.17422
1544	2.17583
1545	2.17583
1546	2.16938
1547	2.17583
1548	2.17502
1549	2.17664
1550	2.17422
1551	2.17905
1552	2.17422
1554	2.18953
1555	2.18389
1556	2.17986
1557	2.17664
1558	2.17502
1559	2.17341
1560	2.17502
1561	2.17664
1563	2.17502
1564	2.17019
1565	2.17664
1566	2.17664
1567	2.17502
1568	2.17583
1569	2.17502
1571	2.17744
1572	2.17583
1573	2.17422
1574	2.17422
1575	2.17422
1576	2.17744
1577	2.17422
1579	2.17502
1580	2.17986
1581	2.17502
1582	2.17502
1583	2.17583
1584	2.17583
1586	2.17341
1587	2.17180
1588	2.17664
1589	2.17261
1590	2.17502
1592	2.17905
1593	2.17502
1594	2.17744
1595	2.17341
1596	2.17986
1598	2.12991
1599	2.16938
1600	2.17825
1601	2.17905
1603	2.17744
1604	2.17341
1605	2.17664
1606	2.18711
1607	2.17341
1609	2.17583
1610	2.17341
1611	2.18066
1612	2.19436
1614	2.17341
1615	2.17583
1616	2.17341
1617	2.17100
1619	2.17422
1620	2.17341
1621	2.17422
1622	2.17502
1624	2.17261
1625	2.17583
1626	2.16697
1627	2.17422
1629	2.18066
1630	2.17261
1631	2.17341
1633	2.17744
1634	2.17744
1635	2.16858
1636	2.16213
1638	2.17422
1639	2.17422
1640	2.17664
1641	2.17583
1643	2.17502
1644	2.17664
1645	2.18066
1647	2.17664
1648	2.17502
1649	2.17664
1651	2.17261
1652	2.17502
1653	2.17019
1655	2.17422
1706	2.17583
1707	2.17664
1709	2.17502
1710	2.17583
1711	2.15569
1712	2.16455
1713	2.18308
1714	2.17502
1715	2.17422
1716	2.17583
1717	2.16294
1718	2.17744
1719	2.17664
1720	2.17664
1722	2.16133
1723	2.17422
1724	2.17422
1725	2.17502
1726	2.18389
1727	2.17261
1728	2.17261
1729	2.17664
1731	2.17422
1732	2.15649
1733	2.17583
1734	2.17422
1735	2.17019
1736	2.17341
1737	2.18791
1739	2.17341
1740	2.17664
1741	2.17341
1742	2.17583
1743	2.17341
1744	2.17664
1750	2.17422
1752	2.17664
1753	2.17502
1754	2.18228
1755	2.17502
1756	2.17422
1758	2.17502
1759	2.17664
1760	2.17664
1761	2.17502
1762	2.17422
1764	2.17341
1765	2.17583
1766	2.17341
1767	2.18308
1769	2.16938
1770	2.17583
1771	2.17583
1772	2.17583
1774	2.17744
1775	2.17583
1776	2.17422
1777	2.17502
1779	2.17744
1780	2.17019
1781	2.17422
1782	2.17422
1784	2.17583
1785	2.17502
1786	2.17583
1787	2.17502
1789	2.17422
1790	2.17422
1791	2.17502
1792	2.17422
1794	2.17019
1795	2.17583
1796	2.17341
1797	2.18147
1799	2.17583
1800	2.17502
1801	2.17422
1802	2.18066
1804	2.17744
1805	2.17502
1806	2.17583
1807	2.16858
1809	2.17664
1810	2.16938
1811	2.15810
1813	2.17502
1814	2.17261
1815	2.17341
1816	2.17664
1818	2.17261
1819	2.18550
1820	2.17664
1822	2.17583
1823	2.17744
1824	2.17261
1825	2.17583
1827	2.17664
1828	2.12829
1830	2.17664
1831	2.17341
1924	2.17422
1925	2.17261
1926	2.17664
1928	2.17422
1929	2.17664
1930	2.17583
1931	2.17502
1932	2.17664
1933	2.17502
1934	2.17744
1935	2.17664
1936	2.17341
1937	2.17664
1938	2.17583
1940	2.17664
1941	2.15166
1942	2.17100
1943	2.17422
1944	2.16858
1945	2.17422
1946	2.17422
1947	2.17583
1949	2.17341
1950	2.17502
1951	2.17986
1952	2.16777
1953	2.17341
1954	2.17341
1955	2.17422
1956	2.17744
1958	2.17744
1959	2.17100
1960	2.17422
1961	2.17502
1962	2.17905
1963	2.17502
1965	2.17502
1966	2.17825
1967	2.17502
1968	2.17664
1969	2.18066
1970	2.17341
1972	2.17422
1973	2.17261
1974	2.17422
1975	2.17583
1976	2.17583
1977	2.17422
1979	2.17664
1980	2.17502
1981	2.17502
1982	2.17583
1983	2.17905
1985	2.17583
1986	2.14924
1987	2.17502
1988	2.17422
1989	2.17502
1991	2.17341
1992	2.16052
1993	2.18228
1994	2.17100
1996	2.17583
1997	2.17583
1998	2.17502
1999	2.17422
2000	2.17502
2002	2.17502
2003	2.16374
2004	2.17986
2005	2.17583
2007	2.17664
2008	2.17422
2009	2.17583
2010	2.17583
2012	2.17019
2013	2.17905
2014	2.17583
2015	2.17664
2017	2.17905
2018	2.18228
2019	2.17583
2021	2.17502
2022	2.17261
2023	2.17422
2024	2.17422
2026	2.17502
2027	2.17664
2028	2.17583
2030	2.17019
2031	2.17502
2032	2.17341
2033	2.17341
2035	2.17664
2036	2.17502
2037	2.17664
2039	2.17100
2040	2.17905
2041	2.17422
2043	2.17100
2082	2.17502
2084	2.18308
2085	2.17744
2086	2.17422
2087	2.17744
2088	2.21289
2089	2.17422
2091	2.17986
2092	2.17422
2093	2.17583
2094	2.17744
2095	2.17422
2096	2.17341
2097	2.17341
2098	2.17422
2099	2.17583
2100	2.17100
2102	2.17100
2103	2.18550
2104	2.17502
2105	2.17502
2106	2.18228
2107	2.17583
2108	2.17744
2109	2.17744
2111	2.17502
2112	2.17664
2113	2.17341
2114	2.17422
2115	2.18147
2116	2.17422
2117	2.16938
2119	2.14924
2120	2.17180
2121	2.17583
2122	2.17261
2123	2.17583
2124	2.17583
2126	2.17341
2127	2.17744
2128	2.17502
2129	2.17100
2130	2.17422
2131	2.17341
2133	2.17502
2134	2.17422
2135	2.17100
2136	2.17744
2137	2.17019
2139	2.17341
2140	2.17583
2141	2.17744
2142	2.17583
2143	2.17341
2145	2.17261
2146	2.17019
2147	2.17905
2153	2.17422
2154	2.17664
2156	2.17422
2157	2.17664
2158	2.17583
2159	2.16616
2161	2.17502
2162	2.17019
2163	2.17825
2165	2.17905
2166	2.17422
2167	2.17664
2168	2.19194
2170	2.17986
2171	2.17261
2172	2.17261
2174	2.17583
2175	2.17744
2176	2.17502
2178	2.17422
2179	2.18228
2180	2.17502
2182	2.17422
2183	2.17583
2184	2.17261
2186	2.17583
2187	2.17502
2188	2.17341
2190	2.17422
2191	2.17583
2192	2.16294
2194	2.17502
2195	2.17744
2196	2.17341
2197	2.17341
2199	2.17422
2200	2.17261
2201	2.17180
2203	2.17583
2204	2.17744
2205	2.17583
2207	2.17341
2208	2.17422
2256	2.17502
2258	2.17583
2259	2.18066
2260	2.16697
2261	2.17583
2262	2.17905
2263	2.17744
2265	2.17502
2266	2.17664
2267	2.17502
2268	2.17100
2269	2.18066
2270	2.18872
2271	2.17341
2272	2.17583
2273	2.17502
2274	2.17583
2276	2.17744
2277	2.17744
2278	2.17100
2279	2.17180
2280	2.17744
2281	2.17583
2282	2.17422
2283	2.17341
2285	2.16938
2286	2.17664
2287	2.17664
2288	2.17502
2289	2.17664
2290	2.17422
2291	2.16616
2293	2.17664
2294	2.17905
2295	2.17261
2296	2.17986
2297	2.17422
2298	2.17261
2300	2.17341
2301	2.17261
2302	2.17664
2303	2.17100
2304	2.17341
2305	2.17502
2307	2.17583
2308	2.17422
2309	2.17422
2310	2.17825
2311	2.17422
2313	2.17583
2314	2.17502
2315	2.17664
2316	2.17664
2317	2.17583
2319	2.17502
2320	2.17664
2321	2.17341
2322	2.17422
2323	2.18550
2325	2.17502
2326	2.17422
2327	2.17261
2328	2.17341
2329	2.17664
2331	2.17341
2332	2.17422
2333	2.18791
2334	2.17341
2336	2.16616
2337	2.17422
2338	2.17502
2339	2.17664
2341	2.17502
2342	2.18066
2343	2.17341
2344	2.17422
2346	2.17664
2347	2.17583
2348	2.17502
2349	2.17422
2351	2.17422
2352	2.20322
2353	2.17744
2355	2.17341
2356	2.17583
2357	2.17583
2358	2.17583
2360	2.17502
2361	2.16858
2362	2.18308
2364	2.17341
2365	2.17422
2366	2.17583
2367	2.17341
2369	2.17744
2370	2.17261
2371	2.17502
2373	2.17422
2374	2.17502
2375	2.17341
2435	2.17825
2436	2.17261
2438	2.17019
2439	2.17664
2440	2.17502
2441	2.17502
2442	2.17664
2443	2.17422
2444	2.18228
2445	2.17502
2446	2.17502
2448	2.17502
2449	2.17502
2450	2.18228
2451	2.17583
2452	2.20322
2453	2.14280
2454	2.17100
2455	2.17583
2456	2.17583
2458	2.17422
2459	2.17744
2460	2.17019
2461	2.17744
2462	2.19275
2463	2.17825
2464	2.17664
2465	2.18066
2467	2.17261
2468	2.17341
2469	2.17502
2470	2.17986
2471	2.17664
2472	2.18066
2473	2.17583
2475	2.17100
2476	2.17583
2477	2.17986
2478	2.17422
2479	2.17502
2481	2.17664
2482	2.17341
2483	2.17502
2484	2.17825
2485	2.17261
2486	2.18147
2488	2.17664
2489	2.17502
2490	2.17100
2491	2.17502
2492	2.18147
2494	2.17583
2495	2.17100
2496	2.17502
2497	2.17422
2498	2.17502
2500	2.17341
2501	2.17502
2502	2.17341
2503	2.17261
2504	2.17422
2506	2.17583
2507	2.17502
2508	2.17502
2509	2.17664
2511	2.17583
2512	2.17422
2513	2.17422
2514	2.17422
2516	2.17502
2517	2.17341
2518	2.17664
2519	2.17502
2521	2.17744
2527	2.17261
2528	2.17261
2529	2.18630
2531	2.17502
2532	2.17744
2533	2.17341
2535	2.17341
2536	2.17583
2537	2.17422
2538	2.17744
2540	2.17744
2541	2.17583
2543	2.18953
2544	2.17583
2545	2.17905
2547	2.16697
2548	2.17502
2549	2.17583
2551	2.17261
2552	2.18147
2553	2.17502
2555	2.17583
2556	2.17583
2558	2.17744
2559	2.17341
2560	2.18308
2664	2.17341
2665	2.17180
2666	2.17583
2668	2.17744
2669	2.17422
2670	2.18147
2671	2.17502
2672	2.17664
2673	2.17986
2674	2.17100
2675	2.17583
2676	2.17986
2677	2.17261
2678	2.17664
2680	2.17422
2681	2.17664
2682	2.17422
2683	2.18389
2684	2.17422
2685	2.17583
2686	2.17502
2687	2.17261
2689	2.18147
2690	2.17986
2691	2.17583
2692	2.17583
2693	2.17502
2694	2.18066
2695	2.17422
2696	2.17502
2698	2.17502
2699	2.17583
2700	2.17664
2701	2.17100
2702	2.17583
2703	2.17422
2705	2.18147
2706	2.17422
2707	2.17422
2708	2.17019
2709	2.17664
2710	2.16858
2712	2.16858
2713	2.17422
2714	2.17744
2715	2.17744
2716	2.17664
2717	2.17502
2719	2.17502
2720	2.17341
2721	2.17502
2722	2.17422
2723	2.17341
2725	2.12104
2726	2.16858
2727	2.17341
2728	2.17583
2730	2.17583
2731	2.17583
2732	2.17502
2733	2.17502
2734	2.17583
2736	2.17502
2737	2.17664
2738	2.17502
2739	2.17422
2741	2.17422
2742	2.17986
2743	2.17664
2744	2.17502
2745	2.17905
2747	2.17502
2748	2.16938
2749	2.17422
2750	2.17502
2752	2.17744
2753	2.16938
2754	2.17664
2755	2.16294
2757	2.17502
2758	2.17502
2759	2.17583
2761	2.17100
2762	2.17422
2763	2.17422
2764	2.17341
2766	2.17502
2767	2.17583
2768	2.17422
2770	2.17905
2771	2.17100
2772	2.17422
2773	2.17261
2775	2.17664
2776	2.17261
2777	2.17905
2779	2.17422
2780	2.17180
2781	2.17583
2783	2.17583
2829	2.17744
2831	2.17422
2832	2.17502
2833	2.17664
2834	2.17583
2835	2.17664
2836	2.17261
2838	2.17502
2839	2.17341
2840	2.17502
2841	2.17583
2842	2.18066
2843	2.17583
2844	2.17583
2845	2.17502
2846	2.17583
2847	2.17341
2849	2.16294
2850	2.16777
2851	2.17664
2852	2.17502
2853	2.17583
2854	2.17502
2855	2.17502
2856	2.17502
2858	2.17502
2859	2.17502
2860	2.23787
2861	2.17502
2862	2.17502
2863	2.17583
2864	2.17502
2866	2.17100
2867	2.17744
2868	2.17502
2869	2.18711
2870	2.17664
2871	2.17100
2873	2.17502
2874	2.17422
2875	2.17422
2876	2.17422
2877	2.17583
2878	2.16938
2880	2.17502
2881	2.17422
2882	2.17341
2883	2.17986
2884	2.17341
2886	2.17583
2887	2.17019
2888	2.17905
2889	2.17583
2890	2.17583
2891	2.17261
2893	2.17664
2894	2.17261
2895	2.17341
2896	2.17744
2898	2.17341
2899	2.17502
2900	2.17664
2901	2.12265
2902	2.18147
2904	2.17502
2905	2.17744
2906	2.17664
2907	2.17019
2909	2.17341
2910	2.17422
2911	2.17261
2912	2.17422
2914	2.17341
2915	2.17341
2916	2.17019
2917	2.18550
2919	2.17261
2920	2.17261
2921	2.17744
2922	2.17664
2924	2.17905
2925	2.16938
2926	2.17583
2928	2.17744
2929	2.17502
2930	2.17583
2931	2.17502
2933	2.17664
2939	2.17422
2940	2.17502
2941	2.17422
2943	2.17744
2944	2.17583
2945	2.17502
2947	2.17664
2948	2.17422
2950	2.17502
2951	2.17502
2952	2.17100
2954	2.17583
3008	2.16938
3010	2.17502
3011	2.17744
3012	2.17664
3013	2.17341
3014	2.17502
3015	2.17744
3016	2.17502
3017	2.17502
3018	2.18791
3020	2.18308
3021	2.16938
3022	2.17583
3023	2.17422
3024	2.17744
3025	2.17583
3026	2.17583
3027	2.17422
3028	2.17422
3030	2.16938
3031	2.17664
3032	2.17502
3033	2.17341
3034	2.17422
3035	2.17341
3036	2.17502
3037	2.17664
3039	2.17502
3040	2.16938
3041	2.18389
3042	2.17341
3043	2.17583
3044	2.17744
3045	2.17261
3047	2.17583
3048	2.17261
3049	2.17341
3050	2.17502
3051	2.18389
3052	2.18147
3054	2.17341
3055	2.18066
3056	2.17502
3057	2.17422
3058	2.17986
3060	2.17664
3061	2.17261
3062	2.17664
3063	2.17583
3064	2.17583
3065	2.17422
3067	2.17019
3068	2.18711
3069	2.16938
3070	2.17502
3072	2.17583
3073	2.17664
3074	2.17502
3075	2.17583
3076	2.17583
3078	2.17583
3079	2.12185
3080	2.17502
3081	2.17502
3082	2.17261
3084	2.17341
3085	2.17583
3086	2.17583
3087	2.17502
3089	2.18147
3090	2.17502
3091	2.17664
3092	2.17744
3094	2.17583
3095	2.16858
3096	2.17825
3097	2.17422
3099	2.17664
3100	2.17422
3101	2.17502
3102	2.18228
3104	2.16938
3105	2.18308
3106	2.17422
3108	2.18066
3109	2.17583
3110	2.17502
3111	2.17905
3113	2.18711
3114	2.17341
3115	2.17583
3117	2.17664
3118	2.17341
3119	2.18066
3121	2.17261
3122	2.17744
3123	2.17422
3124	2.17422
3126	2.17905
3127	2.17744
3301	2.17583
3302	2.17341
3303	2.22578
3305	2.17583
3306	2.17664
3307	2.17583
3308	2.17502
3309	2.17422
3310	2.17502
3311	2.17019
3312	2.20000
3313	2.18550
3314	2.17744
3315	2.17502
3317	2.17583
3318	2.17341
3319	2.17583
3320	2.17502
3321	2.17583
3322	2.17583
3323	2.17502
3324	2.17502
3326	2.17019
3327	2.17583
3328	2.17583
3329	2.17502
3330	2.17664
3331	2.18953
3332	2.17664
3333	2.17341
3335	2.17502
3336	2.17422
3337	2.17502
3338	2.17664
3339	2.17664
3340	2.17664
3342	2.18308
3343	2.17664
3344	2.17502
3345	2.16858
3346	2.17341
3347	2.17583
3349	2.17341
3350	2.17422
3351	2.17502
3352	2.17664
3353	2.17664
3354	2.17100
3356	2.17341
3357	2.17422
3358	2.17744
3359	2.17502
3360	2.17422
3362	2.17422
3363	2.17502
3364	2.17664
3365	2.17341
3367	2.18550
3368	2.17986
3369	2.15166
3370	2.17422
3371	2.17664
3373	2.17583
3374	2.17341
3375	2.17261
3376	2.17180
3378	2.17502
3379	2.17583
3380	2.17502
3381	2.17502
3382	2.17664
3384	2.17422
3385	2.17664
3386	2.17905
3387	2.17422
3389	2.17261
3390	2.17422
3391	2.23384
3393	2.17583
3394	2.17422
3395	2.17905
3397	2.17986
3398	2.17341
3399	2.17744
3400	2.17422
3402	2.17261
3403	2.16858
3404	2.17502
3405	2.18066
3407	2.16858
3408	2.17583
3409	2.17664
3411	2.18550
3412	2.18066
3413	2.17341
3415	2.17422
3416	2.17502
3417	2.17019
3418	2.18228
3425	2.17341
3478	2.17502
3480	2.17422
3481	2.17261
3482	2.17422
3483	2.17502
3484	2.17502
3485	2.18550
3486	2.19275
3487	2.17664
3488	2.17664
