Tiempo_ms	Voltaje_V
781	0.83649
783	0.83649
784	0.83488
785	0.83327
786	0.83005
787	0.83408
789	0.83569
790	0.83327
791	0.83569
792	0.83730
793	0.83649
795	0.83891
796	0.83408
797	0.83649
798	0.83488
800	0.83649
801	0.83327
802	0.83649
803	0.83569
805	0.83327
806	0.83810
807	0.83649
808	0.83569
810	0.83247
811	0.83488
812	0.83488
813	0.83488
815	0.83569
816	0.83408
817	0.87517
818	0.83569
820	0.83327
826	0.83569
827	0.83327
828	0.83327
830	0.83649
831	0.83649
832	0.83649
834	0.83166
835	0.83408
836	0.82602
838	0.83972
839	0.83488
840	0.83488
842	0.83408
843	0.83569
891	0.83408
893	0.83569
894	0.84938
895	0.83569
896	0.83649
897	0.83649
898	0.83569
900	0.83408
901	0.83569
902	0.83488
903	0.83327
904	0.84133
905	0.84294
906	0.83408
907	0.83488
908	0.83327
909	0.83247
911	0.83891
912	0.83327
913	0.83569
914	0.84052
915	0.83730
916	0.84294
917	0.83569
918	0.83569
920	0.83569
921	0.83327
922	0.83488
923	0.83972
924	0.83569
925	0.83569
926	0.83488
928	0.83569
929	0.83810
930	0.83488
931	0.83327
932	0.83569
933	0.83649
934	0.83649
936	0.83649
937	0.83810
938	0.83569
939	0.83649
940	0.83810
941	0.83810
943	0.82275
944	0.83488
945	0.84052
946	0.83408
947	0.83972
949	0.83488
950	0.83810
951	0.83408
952	0.83891
953	0.83569
954	0.83810
956	0.83488
957	0.83488
958	0.83569
959	0.83569
960	0.83247
962	0.83810
963	0.83891
964	0.83408
965	0.83730
967	0.83649
968	0.83327
969	0.83488
970	0.83569
971	0.83488
973	0.83810
974	0.83649
975	0.83649
976	0.83488
978	0.83488
979	0.84616
980	0.83166
981	0.83569
983	0.83408
984	0.83408
985	0.83569
986	0.83327
988	0.83649
989	0.83488
990	0.85261
992	0.83649
993	0.83972
994	0.84213
995	0.83488
997	0.83972
998	0.83810
999	0.83810
1000	0.83810
1002	0.83649
1003	0.83649
1004	0.83488
1006	0.83408
1007	0.83569
1008	0.84133
1010	0.83166
1063	0.83247
1065	0.84133
1066	0.83408
1067	0.83569
1068	0.83569
1069	0.83649
1070	0.83569
1072	0.83488
1073	0.83649
1074	0.83649
1075	0.83005
1076	0.82521
1077	0.78085
1078	0.83569
1079	0.83569
1080	0.83166
1082	0.83810
1083	0.83166
1084	0.83166
1085	0.83408
1086	0.83649
1087	0.83247
1088	0.83730
1089	0.83005
1090	0.83166
1092	0.83649
1093	0.83327
1094	0.83891
1095	0.83891
1096	0.82763
1097	0.83327
1098	0.83408
1100	0.83569
1101	0.83166
1102	0.85583
1103	0.90014
1104	0.83408
1106	0.83408
1107	0.83972
1108	0.82275
1109	0.83569
1110	0.83488
1111	0.83569
1113	0.83327
1114	0.83730
1115	0.83649
1116	0.83972
1117	0.83649
1119	0.83408
1120	0.83569
1121	0.83488
1122	0.83488
1123	0.83649
1125	0.83810
1126	0.83810
1127	0.83649
1128	0.83488
1129	0.84133
1131	0.83649
1132	0.83649
1133	0.83810
1134	0.83488
1136	0.83569
1137	0.83569
1138	0.83569
1139	0.84536
1141	0.83488
1142	0.83569
1143	0.83649
1144	0.83730
1145	0.83488
1147	0.83488
1148	0.81550
1149	0.84213
1151	0.83569
1152	0.83649
1153	0.83569
1154	0.83327
1156	0.83327
1157	0.83891
1158	0.82924
1159	0.83488
1161	0.83408
1162	0.83649
1163	0.83649
1165	0.83247
1166	0.83327
1167	0.83649
1168	0.83408
1170	0.82683
1171	0.83649
1172	0.83166
1174	0.84697
1175	0.82683
1176	0.83569
1178	0.83810
1179	0.82763
1180	0.83891
1182	0.83649
1183	0.82844
1275	0.83408
1277	0.83810
1278	0.83972
1279	0.83649
1280	0.83569
1281	0.83488
1283	0.83408
1284	0.83730
1289	0.83730
1291	0.83891
1292	0.83649
1293	0.83891
1294	0.83327
1295	0.83488
1296	0.84213
1297	0.83569
1298	0.83972
1300	0.85261
1301	0.83247
1302	0.83649
1303	0.83649
1304	0.83408
1305	0.83972
1306	0.83891
1308	0.83569
1309	0.83569
1310	0.83810
1311	0.83730
1312	0.83810
1313	0.83166
1314	0.83569
1316	0.83569
1317	0.83649
1318	0.83408
1319	0.83488
1320	0.83488
1321	0.83488
1323	0.84133
1324	0.83810
1325	0.83810
1326	0.83649
1327	0.83247
1328	0.83810
1330	0.83488
1331	0.83327
1332	0.84133
1333	0.83649
1334	0.83730
1336	0.83649
1337	0.83569
1338	0.83730
1339	0.83649
1340	0.82114
1342	0.82194
1343	0.83569
1344	0.83569
1346	0.82683
1347	0.83488
1348	0.82763
1349	0.83327
1350	0.83569
1352	0.83488
1353	0.83408
1354	0.83408
1355	0.81550
1357	0.83488
1358	0.83569
1359	0.83810
1360	0.83569
1362	0.83972
1363	0.83408
1364	0.83166
1365	0.83649
1367	0.83166
1368	0.84213
1369	0.83649
1370	0.83408
1372	0.83327
1373	0.84536
1374	0.83327
1375	0.83730
1377	0.83891
1378	0.83810
1379	0.83891
1380	0.83247
1382	0.83488
1383	0.83488
1384	0.83247
1386	0.84052
1387	0.83247
1388	0.83649
1390	0.84052
1391	0.83488
1392	0.83408
1393	0.83649
1395	0.83649
1396	0.83488
1397	0.83810
1399	0.83810
1400	0.83247
1441	0.83810
1443	0.83488
1444	0.83649
1445	0.83408
1446	0.83327
1447	0.83649
1448	0.83569
1449	0.83569
1451	0.83488
1452	0.83488
1453	0.83408
1454	0.83327
1455	0.82924
1456	0.83569
1457	0.83247
1458	0.83649
1459	0.83810
1461	0.83488
1462	0.82763
1463	0.83166
1464	0.83649
1465	0.83810
1466	0.83649
1467	0.83569
1468	0.83810
1470	0.83488
1471	0.83488
1472	0.83327
1473	0.83891
1474	0.83408
1475	0.83649
1477	0.83972
1478	0.83327
1479	0.83972
1480	0.84133
1481	0.83408
1482	0.83247
1484	0.83569
1485	0.83327
1486	0.83488
1487	0.83810
1488	0.83649
1489	0.83649
1491	0.83649
1492	0.83972
1493	0.83649
1494	0.83408
1495	0.83810
1496	0.83649
1498	0.83408
1499	0.83569
1500	0.83488
1501	0.83569
1502	0.83488
1504	0.83488
1505	0.83408
1506	0.83810
1507	0.82355
1509	0.83810
1510	0.83649
1511	0.82114
1512	0.83488
1513	0.84133
1515	0.83649
1516	0.83891
1517	0.83810
1518	0.83408
1520	0.84213
1521	0.83810
1522	0.83730
1523	0.83649
1525	0.83247
1526	0.83488
1527	0.83972
1528	0.83972
1530	0.78166
1531	0.83810
1532	0.83649
1533	0.83488
1535	0.83649
1536	0.83488
1537	0.83005
1539	0.83569
1540	0.83166
1541	0.83730
1542	0.83810
1544	0.83327
1545	0.82763
1546	0.84133
1548	0.83488
1549	0.83569
1550	0.90014
1552	0.83408
1553	0.83408
1554	0.83166
1555	0.83166
1557	0.83327
1558	0.83569
1559	0.83649
1561	0.84052
1677	0.83408
1679	0.83569
1680	0.83327
1681	0.85100
1682	0.83810
1683	0.83569
1684	0.83488
1685	0.83327
1687	0.83649
1688	0.83247
1689	0.82844
1690	0.84052
1691	0.83488
1692	0.83408
1693	0.83569
1694	0.83408
1695	0.83649
1697	0.83408
1698	0.83569
1699	0.83166
1700	0.83569
1701	0.83327
1702	0.83488
1703	0.83569
1704	0.83166
1706	0.83005
1707	0.83408
1708	0.83488
1709	0.83649
1710	0.83327
1711	0.83247
1713	0.83810
1714	0.83488
1715	0.83649
1716	0.83569
1717	0.83730
1718	0.83408
1719	0.83488
1721	0.83408
1722	0.83730
1723	0.83569
1724	0.83327
1725	0.83569
1731	0.83488
1733	0.83569
1734	0.83569
1735	0.83569
1736	0.83488
1737	0.83891
1739	0.83166
1740	0.83810
1741	0.83569
1742	0.83569
1744	0.83972
1745	0.83972
1746	0.83488
1747	0.83247
1749	0.84536
1750	0.83247
1751	0.83569
1752	0.83730
1754	0.83810
1755	0.83649
1756	0.83488
1758	0.83488
1759	0.83488
1760	0.83649
1761	0.83247
1763	0.83891
1764	0.82924
1765	0.83810
1766	0.83972
1768	0.83408
1769	0.83488
1770	0.83569
1772	0.83247
1773	0.83408
1774	0.83649
1775	0.83649
1777	0.83408
1778	0.83569
1779	0.83085
1780	0.83810
1782	0.83569
1783	0.82844
1784	0.83810
1786	0.83891
1787	0.83810
1788	0.83488
1789	0.83810
1791	0.83649
1792	0.83649
1793	0.83408
1795	0.83488
1796	0.84133
1797	0.83408
1799	0.83247
1800	0.83810
1801	0.83649
1803	0.83327
1897	0.83247
1899	0.83488
1900	0.83327
1901	0.83569
1902	0.83649
1903	0.83327
1905	0.83166
1906	0.83649
1907	0.83408
1908	0.83649
1909	0.83569
1910	0.83569
1911	0.83649
1912	0.83649
1913	0.82924
1914	0.83649
1916	0.83327
1917	0.83488
1918	0.83166
1919	0.83569
1920	0.83488
1921	0.83649
1922	0.83569
1923	0.83810
1925	0.83569
1926	0.83569
1927	0.83327
1928	0.83408
1929	0.83166
1930	0.83408
1931	0.83327
1933	0.83327
1934	0.83649
1935	0.83569
1936	0.83408
1937	0.83408
1938	0.82355
1940	0.83166
1941	0.83972
1942	0.83569
1943	0.83488
1944	0.83488
1945	0.83408
1947	0.83408
1948	0.83810
1949	0.83891
1950	0.83166
1951	0.84213
1953	0.83972
1954	0.83408
1955	0.83810
1956	0.82763
1957	0.84133
1959	0.83408
1960	0.83247
1961	0.83569
1962	0.83488
1963	0.83488
1965	0.83649
1966	0.83327
1967	0.83327
1968	0.83730
1969	0.83408
1971	0.83408
1972	0.83488
1973	0.83810
1974	0.83649
1976	0.83408
1977	0.83408
1978	0.83569
1979	0.83408
1981	0.83408
1982	0.83488
1983	0.83408
1984	0.83569
1986	0.84213
1987	0.83972
1988	0.83810
1989	0.83005
1991	0.83891
1992	0.83569
1993	0.83327
1995	0.83408
1996	0.83488
1997	0.83649
1998	0.83408
2000	0.83649
2001	0.83327
2002	0.83488
2004	0.83972
2005	0.83327
2006	0.83327
2007	0.83488
2009	0.83408
2010	0.83408
2011	0.82602
2013	0.83488
2014	0.83891
2015	0.82683
2017	0.83247
2062	0.83649
2063	0.83810
2064	0.84213
2065	0.86389
2067	0.83649
2068	0.83569
2069	0.83649
2070	0.83166
2071	0.83247
2072	0.83810
2073	0.83649
2074	0.83005
2075	0.83488
2077	0.83891
2078	0.83569
2079	0.83891
2080	0.83488
2081	0.83166
2082	0.83730
2083	0.83810
2084	0.83649
2086	0.83649
2087	0.83408
2088	0.81388
2089	0.83166
2090	0.83810
2091	0.83327
2092	0.83730
2093	0.82844
2095	0.83569
2096	0.83569
2097	0.83488
2098	0.83327
2099	0.83730
2100	0.83649
2102	0.83569
2103	0.83649
2104	0.88000
2105	0.83810
2106	0.83730
2107	0.83730
2108	0.83408
2110	0.84213
2111	0.83569
2112	0.84213
2113	0.83488
2114	0.83005
2116	0.83649
2117	0.83649
2118	0.83569
2119	0.83810
2120	0.83408
2122	0.86147
2123	0.83408
2124	0.83569
2125	0.83166
2126	0.83408
2128	0.83730
2129	0.83408
2130	0.83569
2131	0.83085
2133	0.83408
2139	0.83408
2140	0.83488
2141	0.83408
2142	0.83408
2144	0.84052
2145	0.83891
2146	0.83488
2148	0.83810
2149	0.83569
2150	0.83488
2151	0.83408
2153	0.83649
2154	0.83327
2155	0.83649
2157	0.83408
2158	0.84294
2159	0.83488
2161	0.84294
2162	0.84052
2163	0.83891
2165	0.83005
2166	0.83327
2167	0.83569
2169	0.83891
2170	0.83810
2172	0.83327
2173	0.83891
2174	0.87919
2176	0.83891
2177	0.83488
2178	0.83649
2179	0.83488
2181	0.84052
2182	0.83166
2183	0.83730
2185	0.83569
2186	0.83649
2187	0.84213
2240	0.83247
2242	0.83649
2243	0.83569
2244	0.83649
2245	0.83569
2247	0.83972
2248	0.82602
2249	0.83730
2250	0.83891
2251	0.83408
2252	0.83649
2253	0.82275
2254	0.83972
2255	0.83569
2256	0.83649
2258	0.83408
2259	0.78971
2260	0.83488
2261	0.84052
2262	0.83730
2263	0.84616
2264	0.83327
2265	0.83810
2267	0.84777
2268	0.83569
2269	0.83810
2270	0.83569
2271	0.88967
2272	0.83891
2274	0.84536
2275	0.83408
2276	0.83649
2277	0.83891
2278	0.83649
2279	0.83730
2280	0.83972
2282	0.83810
2283	0.83972
2284	0.83649
2285	0.83569
2286	0.84938
2288	0.83166
2289	0.83649
2290	0.83005
2291	0.83488
2292	0.83327
2293	0.83408
2295	0.83488
2296	0.83810
2297	0.83327
2298	0.83408
2299	0.83649
2301	0.83891
2302	0.83972
2303	0.83569
2304	0.83810
2306	0.82355
2307	0.84052
2308	0.83408
2309	0.83569
2310	0.83408
2312	0.83488
2313	0.83488
2314	0.84616
2315	0.83327
2317	0.83649
2318	0.83408
2319	0.83166
2320	0.83408
2322	0.83166
2323	0.83810
2324	0.83569
2325	0.83488
2327	0.84938
2328	0.83810
2329	0.82844
2330	0.83972
2332	0.84052
2333	0.83972
2334	0.83569
2335	0.83247
2337	0.84052
2338	0.83327
2339	0.83247
2341	0.83005
2342	0.83408
2343	0.83327
2344	0.83891
2346	0.83649
2347	0.83569
2348	0.84133
2350	0.83730
2351	0.83649
2352	0.83569
2354	0.86550
2355	0.83166
2356	0.84133
2357	0.83649
2359	0.83166
2360	0.83488
2416	0.83488
2418	0.83166
2419	0.83810
2420	0.83327
2421	0.83810
2422	0.83327
2424	0.83972
2425	0.83649
2426	0.83488
2427	0.83488
2428	0.83649
2429	0.83649
2430	0.83649
2431	0.83649
2432	0.83247
2433	0.82763
2435	0.83569
2436	0.84213
2437	0.83569
2438	0.83891
2439	0.83005
2440	0.84294
2441	0.83247
2442	0.83569
2444	0.83488
2445	0.83488
2446	0.83569
2447	0.83327
2448	0.83891
2449	0.83730
2450	0.83649
2452	0.83488
2453	0.83488
2454	0.82114
2455	0.83247
2456	0.83891
2457	0.83327
2459	0.78649
2460	0.82844
2461	0.83649
2462	0.83569
2463	0.83569
2465	0.83730
2466	0.83488
2467	0.83569
2468	0.82924
2469	0.83408
2470	0.82924
2472	0.84213
2473	0.83649
2474	0.83891
2475	0.83488
2476	0.83408
2478	0.83569
2479	0.83891
2480	0.83408
2481	0.83810
2483	0.83488
2484	0.83972
2485	0.83649
2486	0.83891
2487	0.83408
2489	0.83327
2490	0.83005
2491	0.83810
2492	0.83891
2494	0.83569
2495	0.82521
2496	0.85261
2497	0.83408
2499	0.83569
2500	0.83810
2501	0.84294
2502	0.83166
2504	0.83810
2505	0.80260
2507	0.83408
2513	0.83569
2515	0.83569
2516	0.83488
2517	0.83649
2519	0.83569
2520	0.83247
2521	0.83730
2523	0.83810
2524	0.83891
2525	0.84294
2527	0.83730
2528	0.83569
2529	0.83649
2531	0.82521
2532	0.83408
2533	0.83569
2535	0.83730
2536	0.83569
2537	0.83408
2539	0.83649
2540	0.83972
2542	0.83408
2543	0.83408
2638	0.83649
2640	0.83166
2641	0.84213
2642	0.83408
2643	0.83005
2644	0.83891
2645	0.82924
2646	0.83569
2648	0.82602
2649	0.83891
2650	0.83408
2651	0.83247
2652	0.83649
2653	0.83569
2654	0.83247
2655	0.83488
2656	0.83891
2658	0.83327
2659	0.83891
2660	0.83488
2661	0.83488
2662	0.82033
2663	0.83488
2664	0.83327
2666	0.83649
2667	0.83972
2668	0.83005
2669	0.83327
2670	0.82602
2671	0.83408
2672	0.83005
2674	0.83891
2675	0.83488
2676	0.83569
2677	0.83569
2678	0.83327
2679	0.83327
2680	0.83649
2682	0.83891
2683	0.83569
2684	0.83649
2685	0.83327
2686	0.83569
2687	0.84455
2689	0.83810
2690	0.84052
2691	0.83327
2692	0.83488
2693	0.83649
2695	0.83247
2696	0.83408
2697	0.83005
2698	0.83649
2699	0.83247
2701	0.83810
2702	0.83891
2703	0.83166
2704	0.83166
2705	0.83327
2707	0.83327
2708	0.83649
2709	0.83569
2710	0.83891
2712	0.83810
2713	0.84213
2714	0.84133
2715	0.83166
2717	0.83488
2718	0.83569
2719	0.83327
2720	0.83166
2721	0.83327
2723	0.83569
2724	0.83408
2725	0.83408
2727	0.83327
2728	0.83488
2729	0.83327
2730	0.83488
2732	0.84294
2733	0.83327
2734	0.83569
2735	0.83408
2737	0.83569
2738	0.83327
2739	0.83327
2741	0.83408
2742	0.83810
2743	0.83247
2744	0.83005
2746	0.84052
2747	0.83649
2748	0.83327
2750	0.83569
2751	0.83488
2752	0.84052
2754	0.83166
2755	0.83972
2756	0.83247
2758	0.83408
2810	0.83569
2812	0.83005
2813	0.85341
2814	0.83166
2815	0.83891
2816	0.83891
2817	0.83408
2818	0.83569
2819	0.83649
2820	0.83408
2822	0.84697
2823	0.83649
2824	0.83569
2825	0.83810
2826	0.83488
2827	0.83569
2828	0.83891
2829	0.83649
2830	0.83569
2832	0.83488
2833	0.83488
2834	0.83649
2835	0.83569
2836	0.83247
2837	0.83247
2838	0.84616
2840	0.83972
2841	0.83327
2842	0.83810
2843	0.83972
2844	0.83569
2845	0.83408
2846	0.80744
2848	0.83488
2849	0.83247
2850	0.83408
2851	0.83327
2852	0.83488
2853	0.83649
2855	0.84455
2856	0.83569
2857	0.83649
2858	0.83488
2859	0.83166
2861	0.83649
2862	0.83649
2863	0.83972
2864	0.83488
2865	0.83005
2867	0.83891
2868	0.83247
2869	0.83810
2870	0.83408
2871	0.83488
2873	0.83408
2874	0.83649
2875	0.83488
2876	0.83810
2877	0.83247
2879	0.84616
2880	0.83085
2881	0.83408
2882	0.83891
2884	0.83569
2885	0.83649
2886	0.84616
2887	0.83247
2889	0.83649
2890	0.84052
2891	0.84133
2892	0.83408
2894	0.83569
2895	0.83810
2896	0.83569
2897	0.81872
2899	0.83408
2900	0.83569
2901	0.83488
2902	0.83569
2904	0.83649
2905	0.85180
2906	0.82924
2908	0.84213
2909	0.83327
2910	0.83649
2911	0.83972
2913	0.83810
2914	0.83488
2915	0.83408
2916	0.83569
2923	0.83649
2924	0.83247
2925	0.83569
2927	0.82355
2928	0.83005
2929	0.83891
2931	0.83408
2932	0.83408
2934	0.83810
2935	0.83649
2995	0.83972
2996	0.83408
2997	0.83247
2998	0.84616
2999	0.83488
3001	0.83488
3002	0.83569
3003	0.83408
3004	0.83247
3005	0.83891
3006	0.83488
3007	0.83810
3008	0.83569
3009	0.83730
3010	0.83649
3012	0.84052
3013	0.82844
3014	0.83569
3015	0.83730
3016	0.83166
3017	0.83327
3018	0.83408
3019	0.83569
3021	0.83005
3022	0.83569
3023	0.83408
3024	0.82683
3025	0.83649
3026	0.83569
3028	0.83730
3029	0.83488
3030	0.83569
3031	0.83408
3032	0.83569
3033	0.83488
3034	0.83247
3036	0.83810
3037	0.83649
3038	0.83972
3039	0.83569
3040	0.83810
3041	0.83488
3043	0.83649
3044	0.83408
3045	0.83247
3046	0.83649
3047	0.84133
3049	0.83488
3050	0.83488
3051	0.82844
3052	0.84616
3053	0.85180
3055	0.83488
3056	0.84052
3057	0.83569
3058	0.83488
3059	0.83327
3061	0.83408
3062	0.83810
3063	0.83488
3064	0.83327
3066	0.83166
3067	0.83649
3068	0.83649
3069	0.83569
3070	0.83810
3072	0.80502
3073	0.83810
3074	0.83408
3075	0.83649
3077	0.83569
3078	0.83166
3079	0.84294
3080	0.83810
3082	0.83569
3083	0.83649
3084	0.83730
3085	0.83166
3087	0.83327
3088	0.84133
3089	0.84052
3091	0.83649
3092	0.83327
3093	0.83488
3094	0.82924
3096	0.83972
3097	0.83972
3098	0.83569
3100	0.83488
3101	0.83810
3102	0.83488
3103	0.83247
3105	0.83649
3106	0.83488
3107	0.83327
3109	0.83488
3110	0.83085
3111	0.83408
3113	0.84455
3114	0.83730
3212	0.83488
3214	0.83810
3215	0.83810
3216	0.83569
3217	0.83488
3218	0.83649
3220	0.83488
3221	0.84616
3222	0.83488
3223	0.83810
3224	0.81227
3225	0.83488
3226	0.83972
3227	0.83408
3228	0.83891
3230	0.83408
3231	0.84052
3232	0.83891
3233	0.83569
3234	0.83488
3235	0.83488
3236	0.83569
3237	0.83569
3239	0.83649
3240	0.83810
3241	0.83247
3242	0.83166
3243	0.83488
3244	0.83569
3245	0.83649
3247	0.83569
3248	0.82521
3249	0.83569
3250	0.83649
3251	0.83649
3252	0.83488
3253	0.83569
3255	0.82683
3256	0.83569
3257	0.83166
3258	0.83247
3259	0.83408
3261	0.83408
3262	0.83649
3263	0.83408
3264	0.82436
3265	0.84052
3267	0.83327
3268	0.83891
3269	0.83408
3270	0.83408
3271	0.83891
3273	0.82355
3274	0.83488
3275	0.83408
3276	0.83569
3277	0.83488
3279	0.84052
3280	0.83810
3281	0.83649
3282	0.83247
3284	0.83247
3285	0.83408
3286	0.83488
3287	0.83891
3288	0.83810
3290	0.83247
3291	0.83569
3292	0.83408
3293	0.84294
3295	0.83247
3296	0.83327
3297	0.83649
3298	0.83569
3300	0.83891
3301	0.83166
3302	0.83569
3303	0.82844
3305	0.82924
3306	0.83408
3307	0.83488
3309	0.83408
3310	0.82924
3311	0.83569
3312	0.83488
3314	0.82602
3315	0.83247
3316	0.84133
3318	0.83891
3319	0.83327
3320	0.83488
3321	0.83085
3323	0.83972
3324	0.83569
3325	0.83488
3327	0.82924
3328	0.83408
3329	0.83810
3331	0.83569
3332	0.83649
3384	0.83649
3386	0.83247
3387	0.83408
3388	0.83569
3389	0.83649
3390	0.83649
3391	0.83488
3392	0.83488
3393	0.83408
3394	0.83569
3396	0.84133
3397	0.83649
3398	0.83649
3399	0.82924
3400	0.83810
3401	0.83730
3402	0.83649
