Tiempo_ms	Voltaje_V
225	2.68597
226	2.68597
228	2.72545
229	2.68517
230	2.68195
231	2.68839
232	2.68436
234	2.67706
235	2.68597
236	2.68597
237	2.68195
238	2.68517
240	2.67384
241	2.68517
242	2.67384
243	2.67787
245	2.68678
246	2.68356
247	2.68436
248	2.69000
249	2.68517
251	2.66578
252	2.67948
253	2.68195
254	2.68436
256	2.68356
257	2.68597
258	2.68356
259	2.66900
261	2.68517
262	2.68517
263	2.68028
264	2.67867
266	2.68356
267	2.68195
269	2.69081
270	2.68517
271	2.68195
272	2.68356
274	2.68275
275	2.68356
276	2.68356
278	2.68195
279	2.68356
280	2.68839
281	2.68356
283	2.68195
330	2.68920
332	2.68597
333	2.68597
334	2.68275
335	2.68436
336	2.69323
337	2.68028
338	2.68436
339	2.68195
341	2.68597
342	2.68436
343	2.68597
344	2.68678
345	2.68920
346	2.68517
347	2.68436
348	2.68356
349	2.68109
351	2.68517
352	2.69000
353	2.68517
354	2.68356
355	2.68275
356	2.68678
357	2.68517
358	2.68275
359	2.68597
361	2.68275
362	2.68597
363	2.67787
364	2.68436
365	2.68356
366	2.68195
367	2.68356
368	2.68028
370	2.68195
371	2.68517
372	2.68597
373	2.68195
374	2.68597
375	2.68678
377	2.67867
378	2.68517
379	2.68436
380	2.68436
381	2.68109
382	2.68275
384	2.67948
385	2.68356
386	2.68436
387	2.68356
388	2.68517
389	2.68517
391	2.68597
392	2.68517
393	2.68759
394	2.68356
395	2.68597
397	2.68436
398	2.68028
404	2.68195
405	2.68517
406	2.68517
408	2.68597
409	2.67948
410	2.67303
411	2.68028
413	2.68678
414	2.68436
415	2.68517
416	2.68356
418	2.68356
419	2.68195
420	2.68597
422	2.68436
423	2.68517
424	2.68195
425	2.68356
427	2.68436
428	2.68436
429	2.68356
431	2.67626
432	2.68356
433	2.68517
435	2.68195
436	2.68517
437	2.68356
439	2.68597
440	2.68597
441	2.68597
442	2.66014
444	2.68678
445	2.68436
446	2.68839
447	2.68436
449	2.68195
450	2.68275
451	2.68678
453	2.68839
454	2.67948
505	2.68597
507	2.68597
508	2.68028
509	2.68597
510	2.67948
511	2.68436
513	2.68356
514	2.69967
515	2.68356
516	2.68597
517	2.68517
518	2.68356
519	2.68195
520	2.68597
521	2.68275
522	2.68517
523	2.69323
525	2.68678
526	2.68195
527	2.68275
528	2.68109
529	2.68517
530	2.68597
531	2.68356
532	2.68356
534	2.68356
535	2.63758
536	2.68028
537	2.68356
538	2.68195
539	2.68275
540	2.68356
541	2.68517
543	2.68195
544	2.69323
545	2.68597
546	2.68356
547	2.68436
548	2.68436
550	2.68517
551	2.68275
552	2.68275
553	2.68678
554	2.68356
555	2.68436
557	2.68436
558	2.68356
559	2.68436
560	2.68920
561	2.68436
562	2.67706
564	2.67787
565	2.68678
566	2.68109
567	2.68436
568	2.67626
569	2.67545
571	2.68436
572	2.68517
573	2.68597
574	2.68356
576	2.68356
577	2.69081
578	2.68436
579	2.68678
580	2.68597
582	2.69323
583	2.68517
584	2.68028
585	2.68195
586	2.68678
588	2.68517
589	2.68109
590	2.68517
591	2.68356
593	2.67867
594	2.68436
595	2.68839
596	2.68436
598	2.68436
599	2.65370
600	2.68356
602	2.68275
603	2.68109
604	2.68195
605	2.68356
607	2.68275
608	2.68517
609	2.68678
610	2.68517
612	2.68678
613	2.68436
614	2.68195
616	2.68517
617	2.68517
618	2.68436
619	2.69161
621	2.68436
622	2.68436
623	2.68517
726	2.68356
727	2.68920
729	2.68597
730	2.68275
731	2.68356
732	2.68275
733	2.68436
734	2.68109
735	2.69323
736	2.68195
737	2.69484
738	2.68597
740	2.68356
741	2.68436
742	2.68195
743	2.68436
744	2.68109
745	2.68275
746	2.68759
747	2.68597
748	2.68597
749	2.68436
751	2.68436
752	2.69081
753	2.68436
754	2.68597
755	2.68436
756	2.68356
757	2.68195
758	2.68028
760	2.68517
761	2.67223
762	2.68109
763	2.68517
764	2.68517
765	2.68275
766	2.68356
768	2.69484
769	2.68436
770	2.70612
771	2.68195
772	2.68597
773	2.68517
775	2.68195
776	2.68839
777	2.68436
778	2.68436
779	2.68678
780	2.67867
782	2.68517
783	2.68028
784	2.68436
785	2.69081
786	2.68517
788	2.68356
789	2.68759
790	2.68436
791	2.68517
792	2.68356
794	2.68517
795	2.68195
796	2.68356
797	2.68678
798	2.68839
800	2.68597
801	2.68436
802	2.68356
803	2.68028
804	2.69081
806	2.68839
807	2.68109
808	2.68517
809	2.68356
811	2.68517
812	2.68275
813	2.68678
814	2.68356
816	2.68517
817	2.68597
818	2.68839
819	2.67867
821	2.68839
822	2.68517
823	2.68356
824	2.67948
826	2.68436
832	2.68195
833	2.68028
834	2.68356
836	2.68920
837	2.68436
838	2.68597
840	2.65853
841	2.68597
842	2.68436
844	2.68356
845	2.69161
846	2.68195
848	2.68597
849	2.68436
895	2.67948
897	2.69403
898	2.68597
899	2.68275
900	2.68356
901	2.68356
902	2.68356
903	2.68356
905	2.69081
906	2.68275
907	2.68517
908	2.68275
909	2.68436
910	2.68195
911	2.68195
912	2.67787
913	2.69000
914	2.68436
915	2.68678
917	2.68678
918	2.68678
919	2.68517
920	2.68517
921	2.68517
922	2.68356
923	2.67787
924	2.68109
926	2.68109
927	2.68517
928	2.68275
929	2.68275
930	2.67706
931	2.68436
932	2.68517
933	2.68436
935	2.68517
936	2.68839
937	2.68436
938	2.68678
939	2.68436
940	2.68436
942	2.68356
943	2.68356
944	2.68597
945	2.68356
946	2.68597
947	2.68597
949	2.68517
950	2.68436
951	2.68436
952	2.68517
953	2.68920
954	2.68356
956	2.68517
957	2.68597
958	2.68678
959	2.68356
960	2.68597
962	2.68920
963	2.68028
964	2.68436
965	2.68517
966	2.68678
968	2.68356
969	2.68195
970	2.68517
971	2.68356
973	2.68839
974	2.68109
975	2.68109
976	2.69645
977	2.68597
979	2.68356
980	2.68597
981	2.68517
982	2.68517
984	2.68436
985	2.68028
986	2.68436
987	2.69725
989	2.68356
990	2.68275
991	2.68028
992	2.68356
994	2.68597
995	2.68436
996	2.68517
997	2.68517
999	2.68678
1000	2.68436
1001	2.69081
1002	2.68517
1004	2.68517
1005	2.68195
1006	2.68195
1008	2.68517
1009	2.65450
1010	2.68436
1011	2.68195
1013	2.68275
1067	2.68436
1068	2.69242
1069	2.68195
1071	2.68678
1072	2.68028
1073	2.68597
1074	2.68597
1075	2.68275
1076	2.68678
1077	2.70531
1078	2.68678
1079	2.68597
1080	2.68275
1081	2.68275
1082	2.68678
1084	2.68597
1085	2.68517
1086	2.68517
1087	2.68517
1088	2.68436
1089	2.68517
1090	2.68517
1091	2.68275
1092	2.68839
1094	2.68597
1095	2.67626
1096	2.66739
1097	2.68597
1098	2.68678
1099	2.68839
1100	2.66900
1102	2.67948
1103	2.68597
1104	2.68436
1105	2.68356
1106	2.67867
1107	2.68195
1108	2.67384
1110	2.68356
1111	2.68597
1112	2.68597
1113	2.68597
1114	2.68517
1115	2.68195
1117	2.69323
1118	2.67948
1119	2.68436
1120	2.67545
1121	2.68195
1123	2.68597
1124	2.68517
1125	2.68678
1126	2.69081
1127	2.68356
1129	2.68517
1130	2.68678
1131	2.68436
1132	2.68356
1133	2.69242
1135	2.68275
1136	2.68109
1137	2.68356
1138	2.68195
1140	2.68678
1141	2.68436
1142	2.68678
1143	2.68436
1144	2.68356
1146	2.69081
1147	2.68436
1148	2.68436
1149	2.68356
1151	2.68920
1152	2.68356
1153	2.66417
1154	2.68517
1156	2.68436
1157	2.68275
1158	2.68517
1159	2.68436
1161	2.67626
1162	2.68436
1163	2.68436
1165	2.68275
1166	2.68109
1167	2.68436
1168	2.68195
1170	2.68517
1171	2.68436
1172	2.68517
1174	2.68920
1175	2.68517
1176	2.68275
1177	2.68597
1179	2.68597
1180	2.68597
1181	2.68597
1183	2.68517
1184	2.68275
1185	2.68597
1283	2.68436
1285	2.68275
1286	2.68839
1287	2.68195
1288	2.69000
1289	2.68517
1290	2.68678
1291	2.68517
1297	2.68436
1298	2.68436
1299	2.68275
1301	2.68436
1302	2.68597
1303	2.68356
1304	2.66336
1305	2.68597
1306	2.68356
1307	2.68759
1308	2.68678
1310	2.68356
1311	2.68517
1312	2.68195
1313	2.68517
1314	2.68356
1315	2.69000
1316	2.68517
1317	2.68517
1319	2.68436
1320	2.67545
1321	2.68678
1322	2.68356
1323	2.69161
1324	2.68517
1325	2.69000
1326	2.68839
1328	2.68678
1329	2.68356
1330	2.68678
1331	2.68517
1332	2.68517
1333	2.68517
1335	2.68436
1336	2.68356
1337	2.68517
1338	2.68517
1339	2.69161
1340	2.68275
1342	2.68356
1343	2.68839
1344	2.68597
1345	2.68517
1346	2.68275
1348	2.68356
1349	2.68517
1350	2.68436
1351	2.68356
1352	2.68597
1354	2.69161
1355	2.67545
1356	2.68356
1357	2.68356
1358	2.68517
1360	2.68920
1361	2.72303
1362	2.68839
1364	2.68597
1365	2.62228
1366	2.68436
1367	2.68839
1369	2.69564
1370	2.68436
1371	2.68597
1372	2.68356
1374	2.68436
1375	2.69000
1376	2.68678
1377	2.67787
1379	2.68195
1380	2.73431
1381	2.68597
1383	2.68109
1384	2.68597
1385	2.68195
1386	2.68275
1388	2.68436
1389	2.68597
1390	2.68275
1391	2.68356
1393	2.68597
1394	2.68678
1395	2.68275
1397	2.68517
1398	2.68436
1399	2.68356
1401	2.68678
1402	2.68356
1403	2.67787
1404	2.70612
1406	2.68275
1407	2.68356
1452	2.68678
1453	2.69161
1454	2.68436
1456	2.68356
1457	2.68517
1458	2.68517
1459	2.68597
1460	2.69161
1461	2.68678
1462	2.68517
1463	2.68517
1464	2.68356
1465	2.68597
1466	2.68678
1468	2.68356
1469	2.69806
1470	2.68195
1471	2.68678
1472	2.68597
1473	2.68436
1474	2.68678
1475	2.68436
1477	2.68436
1478	2.68517
1479	2.68597
1480	2.68678
1481	2.68275
1482	2.68275
1483	2.68356
1484	2.69161
1486	2.68356
1487	2.68356
1488	2.69000
1489	2.68109
1490	2.68436
1491	2.68678
1492	2.68920
1494	2.67948
1495	2.68275
1496	2.69161
1497	2.68275
1498	2.68436
1499	2.68275
1501	2.68517
1502	2.68109
1503	2.68517
1504	2.68436
1505	2.68436
1507	2.68275
1508	2.68517
1509	2.68678
1510	2.69242
1511	2.68436
1513	2.68436
1514	2.68436
1515	2.68028
1516	2.67464
1517	2.68839
1519	2.68839
1520	2.68678
1521	2.68356
1522	2.69000
1523	2.68356
1525	2.68597
1526	2.67867
1527	2.68356
1528	2.71901
1529	2.68517
1531	2.68275
1532	2.68839
1533	2.68109
1534	2.68597
1536	2.68028
1537	2.68517
1538	2.68839
1539	2.68517
1541	2.68678
1542	2.68436
1543	2.68436
1545	2.68109
1546	2.68517
1547	2.69000
1548	2.69000
1549	2.67867
1551	2.68920
1552	2.68597
1553	2.69967
1555	2.68517
1556	2.68517
1557	2.68678
1558	2.68356
1560	2.68597
1561	2.67626
1562	2.67706
1564	2.68597
1565	2.68517
1566	2.68517
1567	2.68597
1569	2.68275
1570	2.68356
1622	2.68109
1624	2.68275
1625	2.68678
1626	2.68436
1627	2.67706
1628	2.69081
1629	2.68275
1630	2.68356
1631	2.68597
1632	2.68356
1634	2.69081
1635	2.68275
1636	2.68517
1637	2.66336
1638	2.68275
1639	2.68517
1640	2.68436
1641	2.68275
1642	2.68517
1643	2.68678
1645	2.67303
1646	2.68275
1647	2.68356
1648	2.68436
1649	2.68517
1650	2.68356
1651	2.68436
1652	2.68517
1654	2.68356
1655	2.68195
1656	2.68517
1657	2.68597
1658	2.68275
1659	2.68517
1660	2.68759
1662	2.68028
1663	2.68517
1664	2.68275
1665	2.68275
1666	2.68597
1667	2.68517
1669	2.68920
1670	2.68109
1676	2.68517
1677	2.68597
1678	2.68759
1680	2.68517
1681	2.68109
1682	2.68195
1683	2.68597
1684	2.68517
1686	2.68517
1687	2.68517
1688	2.69000
1689	2.68436
1691	2.68356
1692	2.68678
1693	2.68839
1694	2.68839
1696	2.68517
1697	2.68678
1698	2.68356
1699	2.68597
1701	2.68436
1702	2.68920
1703	2.68517
1704	2.67948
1706	2.68517
1707	2.69161
1708	2.68597
1710	2.68517
1711	2.68597
1712	2.68517
1713	2.69081
1715	2.68517
1716	2.68436
1717	2.68436
1718	2.68678
1720	2.68436
1721	2.68597
1722	2.68839
1723	2.68517
1725	2.68195
1726	2.68597
1727	2.69484
1729	2.68839
1730	2.68920
1731	2.68275
1732	2.68436
1734	2.68275
1735	2.68597
1736	2.67142
1738	2.68597
1739	2.68517
1740	2.68839
1742	2.68597
1743	2.68839
1744	2.68195
1745	2.68275
1747	2.68195
1935	2.68517
1937	2.68275
1938	2.68356
1939	2.68275
1940	2.68356
1941	2.68356
1942	2.69081
1943	2.68356
1945	2.68759
1946	2.68195
1947	2.68517
1948	2.68436
1949	2.68678
1950	2.68517
1951	2.68436
1952	2.68356
1953	2.67787
1954	2.69242
1956	2.68597
1957	2.68678
1958	2.68436
1959	2.68597
1960	2.68597
1961	2.68517
1962	2.68517
1963	2.69000
1964	2.68195
1966	2.68517
1967	2.68356
1968	2.68678
1969	2.68517
1970	2.68759
1971	2.68597
1972	2.68436
1974	2.68436
1975	2.68517
1976	2.68195
1977	2.68517
1978	2.68839
1979	2.67948
1981	2.68356
1982	2.68436
1983	2.68517
1984	2.68920
1985	2.68517
1986	2.70531
1987	2.68356
1989	2.69323
1990	2.68109
1991	2.68517
1992	2.68356
1993	2.68597
1995	2.68678
1996	2.67867
1997	2.68356
1998	2.68839
1999	2.68678
2001	2.68436
2002	2.67867
2003	2.69725
2004	2.68597
2006	2.67706
2007	2.68195
2008	2.68678
2009	2.68356
2010	2.68356
2012	2.67948
2013	2.68356
2014	2.68436
2015	2.69564
2017	2.68436
2018	2.68356
2019	2.68678
2020	2.67303
2022	2.68517
2023	2.69323
2024	2.68275
2025	2.68517
2027	2.68517
2028	2.70934
2029	2.68109
2030	2.68109
2032	2.68517
2033	2.68356
2034	2.69000
2035	2.68436
2037	2.68356
2038	2.68195
2039	2.68195
2041	2.68678
2042	2.68436
2043	2.68920
2045	2.68678
2046	2.68436
2047	2.68028
2048	2.68436
2050	2.68678
2051	2.68597
2052	2.68436
2054	2.69000
2095	2.68678
2097	2.68275
2098	2.68839
2099	2.68678
2100	2.68517
2101	2.68678
2102	2.69161
2103	2.67948
2104	2.68028
2105	2.68356
2107	2.68678
2108	2.68195
2109	2.68517
2110	2.68109
2111	2.68517
2112	2.68356
2113	2.68597
2114	2.68195
2115	2.68517
2117	2.68436
2118	2.68597
2119	2.68028
2120	2.68597
2121	2.68275
2122	2.68356
2123	2.68517
2124	2.69161
2126	2.68436
2127	2.69725
2128	2.68436
2129	2.68275
2130	2.68195
2131	2.68275
2132	2.68678
2134	2.68436
2135	2.68517
2136	2.68678
2137	2.68109
2138	2.68920
2139	2.67706
2141	2.68195
2142	2.68517
2143	2.68920
2144	2.68678
2145	2.68356
2146	2.68275
2148	2.66014
2149	2.68517
2150	2.68436
2151	2.68195
2152	2.68275
2154	2.68275
2155	2.68517
2156	2.68920
2157	2.68356
2158	2.68759
2160	2.69081
2161	2.68109
2162	2.68678
2163	2.68356
2164	2.68839
2166	2.68436
2167	2.68517
2173	2.68275
2174	2.68517
2176	2.68109
2177	2.68028
2178	2.68517
2179	2.68275
2181	2.69484
2182	2.68436
2183	2.68356
2185	2.68356
2186	2.68275
2187	2.68678
2188	2.68195
2190	2.68028
2191	2.69000
2192	2.68195
2194	2.67948
2195	2.68356
2196	2.68678
2198	2.68275
2199	2.68195
2200	2.68678
2202	2.68517
2203	2.68597
2204	2.68356
2206	2.68275
2207	2.68678
2208	2.68597
2210	2.68275
2211	2.69645
2212	2.68109
2214	2.68109
2215	2.68517
2216	2.68028
2217	2.68356
2219	2.68109
2220	2.68275
2271	2.68436
2272	2.68839
2274	2.68517
2275	2.68517
2276	2.68517
2277	2.68356
2278	2.68839
2279	2.70934
2280	2.68195
2281	2.68356
2282	2.68275
2283	2.68436
2285	2.68275
2286	2.67545
2287	2.68195
2288	2.69242
2289	2.68436
2290	2.68517
2291	2.68517
2292	2.68356
2293	2.68356
2295	2.68839
2296	2.68109
2297	2.68597
2298	2.68920
2299	2.68356
2300	2.68109
2301	2.68436
2302	2.68275
2304	2.69081
2305	2.68436
2306	2.68356
2307	2.68028
2308	2.68517
2309	2.68356
2310	2.69323
2312	2.68597
2313	2.68195
2314	2.69645
2315	2.68436
2316	2.68275
2317	2.68839
2319	2.68517
2320	2.68517
2321	2.68356
2322	2.68109
2323	2.68517
2325	2.68436
2326	2.68597
2327	2.68597
2328	2.68436
2329	2.68678
2331	2.68356
2332	2.68597
2333	2.68436
2334	2.68920
2335	2.68275
2337	2.68517
2338	2.67867
2339	2.68436
2340	2.68436
2342	2.68275
2343	2.68195
2344	2.68436
2345	2.73351
2347	2.68356
2348	2.68436
2349	2.68436
2350	2.68436
2351	2.68839
2353	2.69081
2354	2.68597
2355	2.68517
2356	2.68436
2358	2.68356
2359	2.69161
2360	2.68109
2361	2.68678
2363	2.68356
2364	2.68678
2365	2.68275
2367	2.68517
2368	2.68678
2369	2.68109
2370	2.68275
2372	2.68597
2373	2.68356
2374	2.68436
2375	2.68517
2377	2.68275
2378	2.68356
2379	2.67787
2381	2.68028
2382	2.68436
2383	2.68678
2385	2.68356
2386	2.68517
2387	2.68839
2388	2.68436
2390	2.68109
2447	2.68597
2449	2.68517
2450	2.68436
2451	2.67787
2452	2.68195
2453	2.68678
2454	2.68195
2455	2.68920
2456	2.68517
2458	2.68356
2459	2.68517
2460	2.68356
2461	2.68920
2462	2.70450
2463	2.68436
2464	2.68109
2465	2.68517
2466	2.68356
2468	2.68356
2469	2.67867
2470	2.68597
2471	2.68517
2472	2.68275
2473	2.68356
2474	2.68597
2475	2.68517
2477	2.68195
2478	2.68275
2479	2.68109
2480	2.68517
2481	2.69484
2482	2.68839
2483	2.68275
2485	2.68356
2486	2.68436
2487	2.68436
2488	2.67867
2489	2.68275
2490	2.68028
2492	2.68517
2493	2.68597
2494	2.67787
2495	2.68109
2496	2.69161
2497	2.68597
2499	2.68517
2500	2.68436
2501	2.68678
2502	2.68356
2503	2.67545
2505	2.68436
2506	2.68920
2507	2.68028
2508	2.68597
2509	2.68436
2511	2.68028
2512	2.72384
2513	2.68109
2514	2.68109
2515	2.68517
2517	2.68356
2518	2.66659
2519	2.68109
2520	2.69000
2521	2.68356
2523	2.68839
2524	2.68356
2525	2.68436
2526	2.68517
2528	2.68275
2529	2.68275
2530	2.68839
2531	2.68517
2533	2.68436
2534	2.68517
2535	2.68517
2536	2.67303
2538	2.69161
2544	2.68597
2545	2.68275
2546	2.68597
2548	2.68356
2549	2.68597
2550	2.68678
2552	2.68517
2553	2.69000
2554	2.67787
2555	2.68436
2557	2.68597
2558	2.68436
2559	2.68517
2561	2.68275
2562	2.68517
2564	2.68678
2565	2.68275
2566	2.68436
2568	2.68517
2569	2.68028
2570	2.68517
2572	2.68195
2672	2.68597
2674	2.68517
2675	2.68195
2676	2.68195
2677	2.68436
2678	2.68028
2679	2.67706
2680	2.68356
2681	2.68436
2682	2.68275
2684	2.67706
2685	2.68436
2686	2.68356
2687	2.68436
2688	2.68920
2689	2.68356
2690	2.68028
2691	2.68920
2692	2.68436
2693	2.68597
2695	2.68517
2696	2.68436
2697	2.68109
2698	2.68517
2699	2.68517
2700	2.68109
2701	2.68356
2703	2.68517
2704	2.68597
2705	2.68597
2706	2.68597
2707	2.68517
2708	2.68356
2709	2.69081
2711	2.69161
2712	2.68436
2713	2.67787
2714	2.68275
2715	2.68597
2716	2.68356
2718	2.67948
2719	2.69081
2720	2.67062
2721	2.72545
2723	2.68109
2724	2.68517
2725	2.67706
2726	2.67706
2728	2.67626
2729	2.68436
2730	2.68356
2731	2.68028
2732	2.69161
2734	2.68109
2735	2.68275
2736	2.68356
2737	2.68436
2738	2.68195
2740	2.68356
2741	2.68517
2742	2.68275
2743	2.68759
2744	2.72787
2746	2.68920
2747	2.68275
2748	2.68436
2750	2.68356
2751	2.68597
2752	2.68517
2753	2.68195
2754	2.68109
2756	2.68517
2757	2.68356
2758	2.68839
2759	2.68356
2761	2.68839
2762	2.69081
2763	2.68109
2764	2.68275
2766	2.68195
2767	2.68517
2768	2.68436
2770	2.68436
2771	2.69000
2772	2.68275
2773	2.68517
2775	2.68275
2776	2.68275
2777	2.69000
2778	2.68275
2780	2.68195
2781	2.68356
2782	2.68356
2784	2.68028
2785	2.68356
2786	2.68028
2787	2.68436
2789	2.68839
2790	2.68597
2791	2.68356
2841	2.68597
2842	2.68436
2843	2.68109
2844	2.68839
2845	2.68109
2847	2.68839
2848	2.68356
2849	2.68436
2850	2.68517
2851	2.68517
2852	2.67706
2853	2.68678
2854	2.68109
2855	2.69081
2856	2.68109
2858	2.68275
2859	2.68517
2860	2.68839
2861	2.68436
2862	2.68275
2863	2.68356
2864	2.68356
2865	2.68436
2866	2.68436
2868	2.68597
2869	2.68275
2870	2.68678
2871	2.68920
2872	2.68517
2873	2.68839
2874	2.68109
2876	2.68517
2877	2.68436
2878	2.68920
2879	2.68759
2880	2.69081
2881	2.65289
2883	2.68356
2884	2.67867
2885	2.68597
2886	2.68356
2887	2.68109
2888	2.68028
2890	2.68028
2891	2.69000
2892	2.68436
2893	2.68356
2894	2.68275
2895	2.68597
2897	2.68356
2898	2.68275
2899	2.68839
2900	2.68597
2901	2.68597
2902	2.70370
2904	2.68195
2905	2.68839
2906	2.68356
2907	2.68597
2909	2.68517
2910	2.68839
2911	2.68839
2912	2.68517
2913	2.68275
2915	2.68436
2916	2.68109
2917	2.68356
2918	2.69484
2920	2.69484
2921	2.66981
2922	2.68356
2923	2.68597
2925	2.67948
2926	2.68028
2927	2.68436
2928	2.68920
2930	2.68517
2931	2.69081
2932	2.68436
2933	2.68436
2935	2.69000
2936	2.68109
2937	2.68920
2938	2.68275
2940	2.67626
2941	2.68597
2942	2.68597
2943	2.67867
2945	2.67223
2946	2.68275
2947	2.69000
2953	2.69000
2955	2.67867
2956	2.67787
2957	2.68195
2959	2.68275
2960	2.68436
2961	2.68920
2963	2.69081
2964	2.68356
3023	2.68436
3025	2.68028
3026	2.68597
3027	2.68275
3028	2.68678
3029	2.68920
3030	2.68275
3031	2.68436
3032	2.68597
3033	2.68517
3035	2.68356
3036	2.68436
3037	2.69081
3038	2.69081
3039	2.68920
3040	2.68517
3041	2.68356
3042	2.68517
3044	2.68356
3045	2.69403
3046	2.69242
3047	2.68436
3048	2.69000
3049	2.68517
3050	2.68597
3051	2.68436
3052	2.68920
3054	2.68517
3055	2.68517
3056	2.68517
3057	2.68356
3058	2.68275
3059	2.68517
3060	2.68678
3062	2.68517
3063	2.68839
3064	2.68517
3065	2.68275
3066	2.68517
3067	2.68356
3069	2.68436
3070	2.68839
3071	2.68597
3072	2.69806
3073	2.68597
3074	2.68517
3076	2.68517
3077	2.68356
3078	2.68517
3079	2.68597
3080	2.68597
3082	2.68275
3083	2.68839
3084	2.68517
3085	2.68275
3086	2.67626
3088	2.68275
3089	2.68678
3090	2.68436
3091	2.68436
3092	2.69081
3094	2.69000
3095	2.68517
3096	2.68195
3097	2.68275
3098	2.67867
3100	2.67545
3101	2.66981
3102	2.68517
3103	2.68436
3105	2.68275
3106	2.68195
3107	2.68436
3108	2.68436
3110	2.68920
3111	2.69000
3112	2.68356
3113	2.68195
3115	2.68275
3116	2.68356
3117	2.68597
3118	2.68356
3120	2.68356
3121	2.68597
3122	2.68597
3124	2.68195
3125	2.68678
3126	2.68517
3127	2.68356
3129	2.67062
3130	2.69081
3131	2.68109
3133	2.70128
3134	2.68678
3135	2.68436
3136	2.68109
3138	2.68109
3139	2.68195
3140	2.68517
3142	2.68678
3245	2.68436
3247	2.67303
3248	2.68028
3249	2.68356
3250	2.68517
3251	2.68517
3252	2.68356
3253	2.68436
3254	2.68356
3256	2.68517
3257	2.68195
3258	2.68678
3259	2.68195
3260	2.68436
3261	2.67626
3262	2.68195
3263	2.70370
3264	2.68195
3265	2.68436
3267	2.68436
3268	2.68436
3269	2.68597
3270	2.68678
3271	2.68436
3272	2.68436
3273	2.68678
3274	2.68436
3276	2.68517
3277	2.68436
3278	2.68678
3279	2.68517
3280	2.67948
3281	2.68436
3282	2.68109
3284	2.68517
3285	2.68356
3286	2.69000
3287	2.68109
3288	2.68275
3289	2.68109
3290	2.68517
3292	2.68517
3293	2.70773
3294	2.68436
3295	2.68517
3296	2.68195
3298	2.68517
3299	2.68678
3300	2.68839
3301	2.68517
3302	2.68597
3304	2.68436
3305	2.69161
3306	2.68839
3307	2.68597
3308	2.68109
3310	2.68109
3311	2.69242
3312	2.68597
3313	2.68517
3314	2.67867
3316	2.68517
3317	2.68517
3318	2.68597
3319	2.68597
3320	2.68436
3322	2.68275
3323	2.68839
3324	2.68356
3325	2.69000
3327	2.68356
3328	2.68356
3329	2.68356
3330	2.68356
3332	2.68356
3333	2.68275
3334	2.68356
3335	2.68597
3337	2.68356
3338	2.68356
3339	2.68109
3340	2.68517
3342	2.68028
3343	2.68678
3344	2.68195
3346	2.68517
3347	2.68109
3348	2.68597
3349	2.68436
3351	2.68028
3352	2.67948
3353	2.68195
3355	2.67545
3356	2.68678
3357	2.68839
3358	2.68597
3360	2.68678
3361	2.68517
3362	2.68195
3364	2.68517
3411	2.68678
3413	2.69242
3414	2.68195
3415	2.68356
3416	2.68597
3417	2.68436
3418	2.68356
3419	2.68597
3420	2.68356
3426	2.68275
3428	2.68517
3429	2.68517
3430	2.68839
3431	2.68597
3432	2.68436
3433	2.68195
3434	2.68356
3435	2.68275
3436	2.68028
